id,name_en,text_en,name_ja,ruby,text_ja,type,frame_type,atk,def,level,race,attribute,scale,linkval,linkmarkers
95214051,Jade Insect Whistle,"Your opponent selects 1 Insect-Type Monster from their Deck. After shuffling the Deck, place the card on top of the Deck.",翡翠の蟲笛,ひすいのむしぶえ,相手プレイヤーはデッキから昆虫族モンスター１体を選択し、デッキをシャッフルした後そのカードをデッキの一番上に置く。,魔法,魔法,,,,通常,,,,
96235275,"Jain, Lightsworn Paladin","If this card attacks an opponent's monster, it gains 300 ATK during the Damage Step only. Once per turn, during your End Phase: Send the top 2 cards of your Deck to the Graveyard.",ライトロード・パラディン ジェイン,ライトロード・パラディン ジェイン,①：このカードが相手モンスターに攻撃するダメージステップの間、このカードの攻撃力は３００アップする。②：自分エンドフェイズに発動する。自分のデッキの上からカードを２枚墓地へ送る。,効果モンスター,効果モンスター,1800.0,1200.0,4,戦士族,光,,,
84673417,"Jain, Twilightsworn General","Once per turn: You can banish 1 ""Lightsworn"" monster from your hand or GY, then target 1 face-up monster on the field; it loses ATK and DEF equal to the banished monster's Level x 300, until the end of this turn. Once per turn, if your other ""Lightsworn"" monster's effect is activated: Send the top 2 cards of your Deck to the GY.",トワイライトロード・ジェネラル ジェイン,トワイライトロード・ジェネラル ジェイン,①：１ターンに１度、自分の手札・墓地から「ライトロード」モンスター１体を除外し、フィールドの表側表示モンスター１体を対象として発動できる。そのモンスターの攻撃力・守備力はターン終了時まで、除外したモンスターのレベル×３００ダウンする。②：１ターンに１度、このカード以外の自分の「ライトロード」モンスターの効果が発動した場合に発動する。自分のデッキの上からカードを２枚墓地へ送る。,効果モンスター,効果モンスター,1800.0,1200.0,4,戦士族,闇,,,
50532786,Jawsman,"Cannot be Special Summoned. If you Tribute Summon this card, all Tributes must be WATER. This card gains 300 ATK for each face-up WATER monster you control, except this card.",ジョーズマン,ジョーズマン,このカードは特殊召喚できない。このカードをアドバンス召喚する場合、リリースするモンスターは水属性モンスターでなければならない。このカードの攻撃力は、このカード以外の自分フィールド上に表側表示で存在する水属性モンスター１体につき３００ポイントアップする。,効果モンスター,効果モンスター,2600.0,1600.0,6,獣戦士族,水,,,
23635815,Jerry Beans Man,"Jerry, a bean soldier, believes he is the strongest warrior in the world, but his true abilities are still untested.",ジェリービーンズマン,ジェリービーンズマン,ジェリーという名の豆戦士。自分が世界最強の戦士だと信じ込んでいるが、その実力は定かではない。,通常モンスター,通常モンスター,1750.0,0.0,3,植物族,地,,,
8487449,Jester Confit,"You can only control 1 ""Jester Confit"". You can Special Summon this card (from your hand) in Attack Position. If Summoned this way, during your opponent's next End Phase: Target 1 face-up monster your opponent controls; return both that target and this face-up card to the hand.",ジェスター・コンフィ,ジェスター・コンフィ,①：「ジェスター・コンフィ」は自分フィールドに１体しか表側表示で存在できない。②：このカードは手札から攻撃表示で特殊召喚できる。③：このカードの②の方法で特殊召喚した場合、次の相手エンドフェイズに相手フィールドの表側表示モンスター１体を対象として発動する。その相手の表側表示モンスターと表側表示のこのカードを持ち主の手札に戻す。,効果モンスター,効果モンスター,0.0,0.0,1,魔法使い族,闇,,,
99666430,Jinzo - Layered,"2 Level 6 monsters
You can detach 1 material from this card, then target 1 face-up monster your opponent controls; take control of it until the End Phase, but it cannot activate its effects or declare an attack. If a Trap is on the field: You can Tribute 1 monster, and if you do, destroy 1 face-up card on the field. You can only use each effect of ""Jinzo - Layered"" once per turn.",人造人間－サイコ・レイヤー,じんぞうにんげん－サイコ・レイヤー,"レベル６モンスター×２
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：このカードのＸ素材を１つ取り除き、相手フィールドの表側表示モンスター１体を対象として発動できる。そのモンスターのコントロールをエンドフェイズまで得る。この効果でコントロールを得たモンスターは効果を発動できず、攻撃宣言できない。②：フィールドに罠カードが存在する場合に発動できる。自分フィールドのモンスター１体をリリースし、フィールドの表側表示のカード１枚を選んで破壊する。",エクシーズモンスター,エクシーズモンスター,2400.0,1500.0,6,機械族,闇,,,
63941210,"Jizukiru, the Star Destroying Kaiju","You can Special Summon this card (from your hand) to your opponent's field in Attack Position, by Tributing 1 monster they control. If your opponent controls a ""Kaiju"" monster, you can Special Summon this card (from your hand) in Attack Position. You can only control 1 ""Kaiju"" monster. When a card or effect is activated that targets exactly 1 card (and no other cards) (Quick Effect): You can remove 3 Kaiju Counters from anywhere on the field; negate that effect, and if you do, you can destroy 1 card on the field.",壊星壊獣ジズキエル,かいせいかいじゅうジズキエル,①：このカードは相手フィールドのモンスター１体をリリースし、手札から相手フィールドに攻撃表示で特殊召喚できる。②：相手フィールドに「壊獣」モンスターが存在する場合、このカードは手札から攻撃表示で特殊召喚できる。③：「壊獣」モンスターは自分フィールドに１体しか表側表示で存在できない。④：カード１枚のみを対象とする魔法・罠・モンスターの効果が発動した時、自分・相手フィールドの壊獣カウンターを３つ取り除いて発動できる。その効果を無効にする。その後、フィールドのカード１枚を破壊できる。,効果モンスター,効果モンスター,3300.0,2600.0,10,機械族,光,,,
55337339,Job-Change Mirror,''A wicked mirror that blocks off the damaging effects of an attack.'',転職の魔鏡,てんしょくのまきょう,悪魔の鏡。攻撃を受けても割れずに、ダメージを防いでくれる。,通常モンスター,通常モンスター,800.0,1300.0,3,悪魔族,闇,,,
81945678,Joker's Wild,"During the Main or Battle Phase: Send 1 Spell from your Deck to the GY that specifically lists all of ""Queen's Knight"", ""King's Knight"", and ""Jack's Knight""; this effect becomes that Spell's effect when that card is activated. During the End Phase, if this card is in your GY: You can target 1 LIGHT Warrior monster in your GY; shuffle it into the Deck, and if you do, add this card to your hand. You can only use each effect of ""Joker's Wild"" once per turn.",ジョーカーズ・ワイルド,ジョーカーズ・ワイルド,このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：自分・相手のメインフェイズ及びバトルフェイズに、デッキから「クィーンズ・ナイト」「ジャックス・ナイト」「キングス・ナイト」のカード名が全て記された魔法カード１枚を墓地へ送って発動できる。この効果は、その魔法カード発動時の効果と同じになる。②：自分・相手のエンドフェイズに、自分の墓地の戦士族・光属性モンスター１体を対象として発動できる。そのモンスターをデッキに戻し、墓地のこのカードを手札に加える。,罠,罠,,,,通常,,,,
2665273,"Jormungandr, Generaider Boss of Eternity","2+ Level 9 monsters
You can only control 1 ""Jormungandr, Generaider Boss of Eternity"". This card's original ATK/DEF become 1000 x its number of materials. (Quick Effect): You can detach 1 material from this card; each player draws 1 card, then each player that drew attaches 1 card from their hand or field to this card. You can only use this effect of ""Jormungandr, Generaider Boss of Eternity"" once per turn.",永の王 オルムガンド,とこしえのジェネレイド オルムガンド,"レベル９モンスター×２体以上
このカード名の③の効果は１ターンに１度しか使用できない。①：「永の王 オルムガンド」は自分フィールドに１体しか表側表示で存在できない。②：このカードの元々の攻撃力・守備力は、このカードのＸ素材の数×１０００になる。③：このカードのＸ素材を１つ取り除いて発動できる。お互いは、それぞれデッキから１枚ドローする。その後、ドローしたプレイヤーは自身の手札・フィールドのカードを１枚選び、このカードの下に重ねてＸ素材とする。この効果は相手ターンでも発動できる。",エクシーズモンスター,エクシーズモンスター,-1.0,-1.0,9,爬虫類族,地,,,
43685562,Joruri-P.U.N.K. Dangerous Gabu,"You can target 1 Effect Monster your opponent controls; negate its effects (until the end of this turn), then, if you control a ""P.U.N.K."" monster, gain LP equal to that targeted monster's original ATK. You can only activate 1 ""Joruri-P.U.N.K. Dangerous Gabu"" per turn.",Ｊｏ－Ｐ．Ｕ．Ｎ．Ｋ．デンジャラス・ガブ,ジョウルリ－パンクデンジャラス・ガブ,このカード名のカードは１ターンに１枚しか発動できない。①：相手フィールドの効果モンスター１体を対象として発動できる。そのモンスターの効果をターン終了時まで無効にする。自分フィールドに「Ｐ．Ｕ．Ｎ．Ｋ．」モンスターが存在する場合、さらに対象のモンスターの元々の攻撃力分だけ自分のＬＰを回復する。,罠,罠,,,,通常,,,,
4869446,Judgment of the Desert,"The Battle Positions of face-up monsters that are flipped face-up after activation of this card cannot be changed, except with a card effect.",砂漠の裁き,さばくのさばき,表側表示になったモンスターの表示形式は変更できない。,罠,罠,,,,永続,,,,
59771339,Junk Berserker,"""Junk Synchron"" + 1 or more non-Tuner monsters
You can banish 1 ""Junk"" monster from your Graveyard, then target 1 face-up monster your opponent controls; that target loses ATK equal to the banished monster's ATK. At the start of the Damage Step, if this card attacks a Defense Position monster: Destroy that monster.",ジャンク・バーサーカー,ジャンク・バーサーカー,"「ジャンク・シンクロン」＋チューナー以外のモンスター１体以上
自分の墓地に存在する「ジャンク」と名のついたモンスター１体をゲームから除外し、相手フィールド上に表側表示で存在するモンスター１体を選択して発動する。選択した相手モンスターの攻撃力は、除外したモンスターの攻撃力分ダウンする。また、このカードが守備表示のモンスターを攻撃した場合、ダメージ計算を行わずそのモンスターを破壊する。",シンクロモンスター,シンクロモンスター,2700.0,1800.0,7,戦士族,風,,,
37337327,Junk Connector,"2 Effect Monsters (Warrior and/or Machine), including a Tuner
Once per turn, during the Main or Battle Phase, you can (Quick Effect): Immediately after this effect resolves, Synchro Summon 1 Synchro Monster, using only materials this card points to. If this Link Summoned card you control is destroyed by battle or opponent's card effect and sent to your GY: You can Special Summon 1 ""Junk"" Synchro Monster from your Extra Deck. (This is treated as a Synchro Summon.)",ジャンク・コネクター,ジャンク・コネクター,"チューナー１体以上を含む戦士族・機械族の効果モンスター２体
①：１ターンに１度、自分・相手のメインフェイズ及びバトルフェイズに発動できる。このカードのリンク先のモンスターのみを素材としてＳ召喚する。②：リンク召喚したこのカードが戦闘または相手の効果で破壊され墓地へ送られた場合に発動できる。ＥＸデッキから「ジャンク」Ｓモンスター１体をＳ召喚扱いで特殊召喚する。",リンクモンスター,リンクモンスター,1700.0,,0,戦士族,闇,,2,"[左下, 右下]"
74860293,Junk Destroyer,"""Junk Synchron"" + 1 or more non-Tuner monsters
When this card is Synchro Summoned: You can target cards on the field, up to the number of non-Tuner monsters used for the Synchro Summon of this card; destroy those targets.",ジャンク・デストロイヤー,ジャンク・デストロイヤー,"「ジャンク・シンクロン」＋チューナー以外のモンスター１体以上
①：このカードがＳ召喚に成功した時、そのＳ素材としたモンスターの内、チューナー以外のモンスターの数までフィールドのカードを対象として発動できる。そのカードを破壊する。",シンクロモンスター,シンクロモンスター,2600.0,2500.0,8,戦士族,地,,,
67968069,Junk Puppet,"Target 1 ""Gimmick Puppet"" monster in your GY; Special Summon it. You can only activate 1 ""Junk Puppet"" per turn.",ジャンク・パペット,ジャンク・パペット,このカード名のカードは１ターンに１枚しか発動できない。①：自分の墓地の「ギミック・パペット」モンスター１体を対象として発動できる。そのモンスターを特殊召喚する。,魔法,魔法,,,,通常,,,,
26387390,Junk Signal,"Activate 1 of these effects (also you cannot Special Summon from the Extra Deck for the rest of this turn, except Synchro Monsters);
● Tribute 1 monster; Special Summon 1 monster, except the Tributed monster, from your hand, Deck, or GY, that is ""Junk Warrior"" or ""Stardust Dragon"", or that mentions either of them.
● When your opponent activates a card or effect in response to your Synchro Monster's effect activation: Negate that effect.
You can only activate 1 ""Junk Signal"" per turn.",ジャンク・シグナル,ジャンク・シグナル,"このカード名のカードは１ターンに１枚しか発動できない。①：以下から１つを選択して発動できる。このターン、自分はＳモンスターしかＥＸデッキから特殊召喚できない。
●自分フィールドのモンスター１体をリリースして発動できる。そのモンスターを除く、「ジャンク・ウォリアー」「スターダスト・ドラゴン」またはそのいずれかのカード名が記されたモンスター１体を自分の手札・デッキ・墓地から特殊召喚する。
●自分のＳモンスターの効果の発動にチェーンして、相手が効果を発動した時に発動できる。その相手の効果を無効にする。",魔法,魔法,,,,速攻,,,,
59546797,Juragedo,"During the Battle Step (Quick Effect): You can Special Summon this card from your hand, and if you do, gain 1000 LP. You can only use this effect of ""Juragedo"" once per turn. (Quick Effect): You can Tribute this card, then target 1 face-up monster you control; it gains 1000 ATK until the end of the next turn.",ジュラゲド,ジュラゲド,このカード名の①の効果は１ターンに１度しか使用できない。①：自分・相手のバトルステップに発動できる。このカードを手札から特殊召喚し、自分は１０００ＬＰ回復する。②：このカードをリリースし、自分フィールドの表側表示モンスター１体を対象として発動できる。そのモンスターの攻撃力を次のターンの終了時まで１０００アップする。この効果は相手ターンでも発動できる。,効果モンスター,効果モンスター,1700.0,1300.0,4,悪魔族,闇,,,
99531088,Jurassic Power,"All Dinosaur monsters you control gain 300 ATK. You can Normal Summon Level 5 or higher Dinosaur monsters without Tributing. You can send 1 Dinosaur monster from your hand or face-up field to the GY; add 1 Dinosaur monster with 1200 DEF from your Deck to your hand. You can only use this effect of ""Jurassic Power"" once per turn.",ジュラシック・パワー,ジュラシック・パワー,このカード名の③の効果は１ターンに１度しか使用できない。①：自分フィールドの恐竜族モンスターの攻撃力は３００アップする。②：自分はレベル５以上の恐竜族モンスターを召喚する場合に必要なリリースをなくす事ができる。③：自分の手札・フィールド（表側表示）から恐竜族モンスター１体を墓地へ送って発動できる。デッキから守備力１２００の恐竜族モンスター１体を手札に加える。,魔法,魔法,,,,永続,,,,
10080320,Jurassic World,All Dinosaur-Type monsters gain 300 ATK and DEF.,ジュラシックワールド,ジュラシックワールド,フィールド上に表側表示で存在する恐竜族モンスターは攻撃力と守備力が３００ポイントアップする。,魔法,魔法,,,,フィールド,,,,
17948378,Jurrac Dino,"Once during each player's End Phase, if this card destroyed an opponent's monster by battle this turn, you can Tribute 1 ""Jurrac"" monster to draw 2 cards.",ジュラック・デイノ,ジュラック・デイノ,①：このカードが戦闘で相手モンスターを破壊したターンのエンドフェイズに、自分フィールドの「ジュラック」モンスター１体をリリースして発動できる。自分は２枚ドローする。,チューナーモンスター,効果モンスター,1700.0,800.0,3,恐竜族,炎,,,
36717258,Jurrac Monoloph,This card can attack all monsters your opponent controls once each.,ジュラック・モノロフ,ジュラック・モノロフ,①：このカードは相手モンスター全てに１回ずつ攻撃できる。,チューナーモンスター,効果モンスター,1500.0,1200.0,3,恐竜族,炎,,,
23927545,Jurrac Protops,This card gains 100 ATK for each monster your opponent controls.,ジュラック・プロトプス,ジュラック・プロトプス,このカードの攻撃力は相手フィールド上のモンスターの数×１００ポイントアップする。,効果モンスター,効果モンスター,1700.0,1200.0,4,恐竜族,炎,,,
62701967,Jurrac Tyrannus,You can Tribute 1 Dinosaur monster; this card gains 500 ATK. If this card destroys an opponent's monster by battle and sends it to the GY: This card gains 300 ATK.,ジュラック・ティラヌス,ジュラック・ティラヌス,自分のメインフェイズ時に、このカード以外の自分フィールド上の恐竜族モンスター１体をリリースして発動できる。このカードの攻撃力は５００ポイントアップする。また、このカードが戦闘によって相手モンスターを破壊し墓地へ送った時、このカードの攻撃力は３００ポイントアップする。,効果モンスター,効果モンスター,2500.0,1400.0,7,恐竜族,炎,,,
65961683,Jurrac Velphito,"1 Tuner + 1 or more non-Tuner Dinosaur-Type monsters
This card's ATK and DEF are equal to the total original ATK of the Synchro Material Monsters used for its Synchro Summon. If this card attacks a face-down Defense Position monster, you can destroy the monster immediately with this card's effect without flipping it face-up or applying damage calculation.",ジュラック・ヴェルヒプト,ジュラック・ヴェルヒプト,"チューナー＋チューナー以外の恐竜族モンスター１体以上
①：このカードの攻撃力・守備力は、このカードのＳ素材としたモンスターの元々の攻撃力を合計した数値になる。②：このカードが裏側守備表示モンスターを攻撃したダメージステップ開始時に発動できる。その裏側守備表示モンスターを破壊する。",シンクロモンスター,シンクロモンスター,-1.0,-1.0,5,恐竜族,炎,,,
89948817,Jurrac Volcano,"During your Main Phase: You can destroy 1 Dinosaur monster you control, and if you do, Special Summon 1 ""Jurrac"" monster from your Deck. If your opponent Special Summons a monster(s) and they have activated 4 or more monster effects this turn (except during the Damage Step): You can Special Summon 1 ""Jurrac Meteor"" from your Extra Deck (this is treated as a Synchro Summon). If a ""Jurrac"" monster(s) you control would be destroyed by card effect, you can banish 1 Dinosaur monster from your GY instead. You can only use each effect of ""Jurrac Volcano"" once per turn.",ジュラック・ヴォルケーノ,ジュラック・ヴォルケーノ,このカード名の①②③の効果はそれぞれ１ターンに１度しか使用できない。①：自分メインフェイズに発動できる。自分フィールドの恐竜族モンスター１体を破壊し、デッキから「ジュラック」モンスター１体を特殊召喚する。②：相手がモンスターを特殊召喚した場合、このターンに相手がモンスターの効果を４回以上発動していれば発動できる。ＥＸデッキから「ジュラック・メテオ」１体をＳ召喚扱いで特殊召喚する。③：自分フィールドの「ジュラック」モンスターが効果で破壊される場合、代わりに自分の墓地の恐竜族モンスター１体を除外できる。,魔法,魔法,,,,フィールド,,,,
26842483,Justice Bringer,"Once per turn, when a Special Summoned monster your opponent controls activates its effect, you can negate the activation.",ジャスティス・ブリンガー,ジャスティス・ブリンガー,相手フィールド上に存在する特殊召喚したモンスターの効果が発動した時に発動する事ができる。その発動を無効にする。この効果は１ターンに１度しか使用できない。,効果モンスター,効果モンスター,1700.0,1000.0,4,戦士族,地,,,
92248362,K9-17 Izuna,"If your opponent has 2 or more cards in their hand, you can Normal Summon this card without Tributing. You can only use each of the following effects of ""K9-17 Izuna"" once per turn. During the Main Phase, if your opponent has activated a monster effect in the hand or GY this turn (Quick Effect): You can Special Summon this card from your hand. If this card is Normal or Special Summoned: You can send 1 ""K9"" card from your Deck to the GY, except ""K9-17 Izuna"".",Ｋ９－１７号 イヅナ,ケーナイン－１７ごう イヅナ,このカード名の②③の効果はそれぞれ１ターンに１度しか使用できない。①：相手の手札が２枚以上の場合、このカードはリリースなしで召喚できる。②：相手が手札・墓地のモンスターの効果を発動した自分・相手ターンのメインフェイズに発動できる。このカードを手札から特殊召喚する。③：このカードが召喚・特殊召喚した場合に発動できる。デッキから「Ｋ９－１７号 イヅナ」以外の「Ｋ９」カード１枚を墓地へ送る。,効果モンスター,効果モンスター,2100.0,1600.0,5,戦士族,地,,,
67515699,"K9-66X ""Jacks""","2 Level 5 monsters
If this card is Xyz Summoned, or if your opponent activates a monster effect in the hand or GY: You can detach 1 material from this card, then target 1 monster on the field; destroy it. You can only use this effect of ""K9-66X ""Jacks"""" once per turn. A ""K9"" Xyz Monster that has this card as material gains this effect.
● During any turn in which your opponent has activated a monster effect in the hand or GY, any battle damage this card inflicts to your opponent is doubled.",Ｋ９－６６６号 “Ｊａｃｋｓ”,ケーナイン－６６６ごう “ジャックス”,"レベル５モンスター×２
このカード名の①の効果は１ターンに１度しか使用できない。①：このカードがＸ召喚した場合、または相手が手札・墓地のモンスターの効果を発動した場合、このカードのＸ素材を１つ取り除き、フィールドのモンスター１体を対象として発動できる。そのモンスターを破壊する。②：このカードをＸ素材としている「Ｋ９」Ｘモンスターは以下の効果を得る。●相手が手札・墓地のモンスターの効果を発動したターン、このカードが相手に与える戦闘ダメージは倍になる。",エクシーズモンスター,エクシーズモンスター,2600.0,2500.0,5,悪魔族,闇,,,
54919528,"K9-ØØ ""Hound""","2 Level 5 monsters
Cannot be destroyed by battle or your opponent's card effects the turn it is Special Summoned. Each time your opponent activates a monster effect, this card gains 500 ATK when that effect resolves. Once per turn, during the Standby Phase: You can detach 1 material from this card, then target 1 card on the field; banish it.",Ｋ９－ØØ号 “Ｈｏｕｎｄ”,ケーナイン－ゼロごう “ハウンド”,"レベル５モンスター×２
①：このカードは特殊召喚されたターンには戦闘及び相手の効果では破壊されない。②：このカードがモンスターゾーンに存在する限り、相手がモンスターの効果を発動する度に、このカードの攻撃力は５００アップする。③：自分・相手のスタンバイフェイズに、このカードのＸ素材を１つ取り除き、フィールドのカード１枚を対象として発動できる。そのカードを除外する。",エクシーズモンスター,エクシーズモンスター,2500.0,2500.0,5,獣戦士族,光,,,
94656263,Kagetokage,Cannot be Normal Summoned/Set. Must first be Special Summoned by its own effect. When you Normal Summon a Level 4 monster: You can Special Summon this card from your hand. Cannot be used as Synchro Material.,カゲトカゲ,カゲトカゲ,このカードは通常召喚できず、このカードの効果で特殊召喚できる。このカードはＳ素材にできない。①：自分がレベル４モンスターの召喚に成功した時に発動できる。このカードを手札から特殊召喚する。,効果モンスター,効果モンスター,1100.0,1500.0,4,爬虫類族,闇,,,
76634149,Kairyu-Shin,"A sea dragon known as the King of the Ocean, it attacks its enemies with huge tidal waves.",海竜神,リバイアサン,海の主と呼ばれる海のドラゴン。津波をおこして全てを飲み込む。,通常モンスター,通常モンスター,1800.0,1500.0,5,海竜族,水,,,
95602345,Kairyu-Shin's Dark Reef,"Send 1 face-up ""Umi"" you control to the GY; Special Summon up to 2 monsters with different names from your hand and/or Deck, that mention ""Umi"" or are WATER Normal Monsters, in Defense Position, then if your opponent controls a monster, you can Special Summon any number of Level 6 or lower WATER Normal Monsters from your hand and/or Deck. Until the end of your next turn after this card resolves, you cannot Special Summon monsters, except WATER monsters. You can only activate 1 ""Kairyu-Shin's Dark Reef"" per turn.",暗岩の海竜神,あんがんのリバイアサン,このカード名のカードは１ターンに１枚しか発動できない。①：自分フィールドの表側表示の「海」１枚を墓地へ送って発動できる。自分の手札・デッキから、「海」のカード名が記されたモンスターまたは水属性の通常モンスターを合計２体まで守備表示で特殊召喚する（同名カードは１枚まで）。相手フィールドにモンスターが存在する場合、さらに手札・デッキからレベル６以下の水属性の通常モンスターを任意の数だけ特殊召喚できる。このカードの発動後、次の自分ターンの終了時まで自分は水属性モンスターしか特殊召喚できない。,罠,罠,,,,通常,,,,
52824910,Kaiser Glider,Cannot be destroyed by battle with a monster that has the same ATK. If this card is destroyed and sent to the Graveyard: Target 1 monster on the field; return that target to the hand.,カイザー・グライダー,カイザー・グライダー,①：このカードは同じ攻撃力のモンスターとの戦闘では破壊されない。②：このカードが破壊され墓地へ送られた場合、フィールドのモンスター１体を対象として発動する。そのモンスターを持ち主の手札に戻す。,効果モンスター,効果モンスター,2400.0,2200.0,6,ドラゴン族,光,,,
17444133,Kaiser Sea Horse,This card can be treated as 2 Tributes for the Tribute Summon of a LIGHT monster.,カイザー・シーホース,カイザー・シーホース,①：光属性モンスターをアドバンス召喚する場合、このカードは２体分のリリースにできる。,効果モンスター,効果モンスター,1700.0,1650.0,4,海竜族,光,,,
97570038,Kaminote Blow,"Activate only if there is at least 1 face-up ""Chu-Ske the Mouse Fighter"", ""Monk Fighter"", or ""Master Monk"" on your side of the field. Destroy the monster(s) that battle with these monsters on your side of the field this turn, at the end of each Damage Step.",ゴッドハンド・スマッシュ,ゴッドハンド・スマッシュ,自分フィールド上に「格闘ねずみ チュー助」「モンク・ファイター」「マスターモンク」の内１体以上が存在している場合のみ発動する事ができる。このターンこれらのモンスターと戦闘を行ったモンスターをダメージステップ終了時に破壊する。,魔法,魔法,,,,通常,,,,
71587526,Karma Cut,"Discard 1 card, then target 1 face-up monster your opponent controls; banish that target, then banish all cards with the same name as that monster from your opponent's Graveyard.",因果切断,いんがせつだん,①：手札を１枚捨て、相手フィールドの表側表示モンスター１体を対象として発動できる。その相手の表側表示モンスターを除外する。この効果で除外したカードの同名カードが相手の墓地に存在する場合、さらにその同名カードを全て除外する。,罠,罠,,,,通常,,,,
78348934,Karma of the Destruction Swordsman,"Target up to 3 monsters of the same Type in your opponent's Graveyard; banish them, and if you do, 1 ""Buster Blader"" monster or 1 ""Destruction Sword"" monster you control gains 500 ATK and DEF for each of those banished monsters, until the end of this turn. If this card is in your Graveyard: You can discard 1 ""Destruction Sword"" card; add this card to your hand. You can only use each effect of ""Karma of the Destruction Swordsman"" once per turn.",破壊剣士の宿命,はかいけんしのしゅくめい,「破壊剣士の宿命」の①②の効果はそれぞれ１ターンに１度しか使用できない。①：相手の墓地の同じ種族のモンスターを３体まで対象として発動できる。そのモンスターを除外し、自分フィールドの「バスター・ブレイダー」モンスターまたは「破壊剣」モンスター１体を選び、ターン終了時までその攻撃力・守備力を除外したモンスターの数×５００アップする。②：このカードが墓地に存在する場合、手札から「破壊剣」カード１枚を捨てて発動できる。墓地のこのカードを手札に加える。,魔法,魔法,,,,速攻,,,,
69540484,Kashtira Birth,"You can Normal Summon Level 7 monsters without Tributing. During your Main Phase: You can Special Summon 1 of your non-Xyz ""Kashtira"" monsters that is banished or in your GY. If your opponent activates a Spell Card or effect, and you control a ""Kashtira"" monster: You can target 3 cards in your opponent's GY; banish them, face-down. You can only use each effect of ""Kashtira Birth"" once per turn.",クシャトリラ・バース,クシャトリラ・バース,このカード名の①②③の効果はそれぞれ１ターンに１度しか使用できない。①：自分はレベル７モンスターを召喚する場合に必要なリリースをなくす事ができる。②：自分メインフェイズに発動できる。自分の墓地のモンスター及び除外されている自分のモンスターの中から、Ｘモンスター以外の「クシャトリラ」モンスター１体を選んで特殊召喚する。③：相手が魔法カードの効果を発動した場合に、自分フィールドに「クシャトリラ」モンスターが存在していれば、相手の墓地のカード３枚を対象として発動できる。そのカードを裏側表示で除外する。,魔法,魔法,,,,永続,,,,
32909498,Kashtira Fenrir,"If you control no monsters, you can Special Summon this card (from your hand). You can only use each of the following effects of ""Kashtira Fenrir"" once per turn. During your Main Phase: You can add 1 ""Kashtira"" monster from your Deck to your hand. When this card declares an attack, or if your opponent activates a monster effect (except during the Damage Step): You can target 1 face-up card your opponent controls; banish it, face-down.",クシャトリラ・フェンリル,クシャトリラ・フェンリル,このカード名の②③の効果はそれぞれ１ターンに１度しか使用できない。①：自分フィールドにモンスターが存在しない場合、このカードは手札から特殊召喚できる。②：自分メインフェイズに発動できる。デッキから「クシャトリラ」モンスター１体を手札に加える。③：このカードの攻撃宣言時、または相手がモンスターの効果を発動した場合、相手フィールドの表側表示のカード１枚を対象として発動できる。そのカードを裏側表示で除外する。,効果モンスター,効果モンスター,2400.0,2400.0,7,サイキック族,地,,,
99529628,"Keaf, Murk of the Ghoti","If a Fish monster is on the field: You can Special Summon this card from your hand. If a monster(s) is Special Summoned to your opponent's field (except during the Damage Step): You can target 1 of those monsters and 1 of your banished Level 6 or lower Fish monsters; banish both that opponent's monster and this card, and if you do, Special Summon your targeted monster. During the Standby Phase of the next turn after this card was banished: You can Special Summon this banished card. You can only use each effect of ""Keaf, Murk of the Ghoti"" once per turn.",ゴーティスの朧キーフ,ゴーティスのおぼろキーフ,このカード名の①②③の効果はそれぞれ１ターンに１度しか使用できない。①：フィールドに魚族モンスターが存在する場合に発動できる。このカードを手札から特殊召喚する。②：相手フィールドにモンスターが特殊召喚された場合、その内のモンスター１体と自分の除外状態のレベル６以下の魚族モンスター１体を対象として発動できる。対象の相手モンスターとこのカードを除外し、対象の自分のモンスターを特殊召喚する。③：このカードが除外された次のターンのスタンバイフェイズに発動できる。除外状態のこのカードを特殊召喚する。,効果モンスター,効果モンスター,0.0,1500.0,2,魚族,水,,,
66736884,"Keel, Shipwright Fur Hire","2 monsters with different Types
If this card is Link Summoned: You can Set 1 Spell/Trap ""Fur Hire"" or 1 ""Fandora, the Flying Furtress"" from your Deck, also you cannot Special Summon for the rest of this turn, except monsters ""Fur Hire"". During your opponent's turn (Quick Effect): You can banish this card from your GY, and if you do, Special Summon 1 monster ""Fur Hire"" from your hand, then if your opponent controls a monster with the highest original ATK on the field (even if tied), you can Special Summon 1 more such monster. You can only use each effect of ""Keel, Shipwright Fur Hire"" once per turn.",空牙団の船匠 キール,くうがだんのせんしょう キール,"種族が異なるモンスター２体
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：このカードがＬ召喚した場合に発動できる。デッキから「空牙団」魔法・罠カードか「飛竜艇－ファンドラ」１枚を自分フィールドにセットする。このターン、自分は「空牙団」モンスターしか特殊召喚できない。②：相手ターンに発動できる。墓地のこのカードを除外し、手札から「空牙団」モンスター１体を特殊召喚する。その後、フィールドの元々の攻撃力が一番高いモンスターが相手フィールドに存在する場合、もう１体特殊召喚できる。",リンクモンスター,リンクモンスター,1800.0,,,海竜族,水,,2,"[左, 下]"
